country,code,region,region_noHICgroup,incgroup2,incgroup3,incgroup4,fragile,survey,year,status,cohort,parent,child,obs,P1,P2,P3,P4,P5,C1,C2,C3,C4,C5,MEANp,MEANc,SDp,SDc,MLD_psu,CAT,YOS,DIF,MIX,CAT_ISCED0,CAT_ISCED1,CAT_ISCED2,CAT_ISCED34,CAT_ISCED5678,COR,CORstd,BETA,BETAstd,MU050_randomtiebreak,MU050_lb,MU050_ub,Q4Q4_randomtiebreak,Q4Q4_lb,Q4Q4_ub,BHQ1_randomtiebreak,BHQ1_lb,BHQ1_ub,BHQ2_randomtiebreak,BHQ2_lb,BHQ2_ub,BHQ3_randomtiebreak,BHQ3_lb,BHQ3_ub,BHQ4_randomtiebreak,BHQ4_lb,BHQ4_ub,Q4BH_randomtiebreak,Q4BH_lb,Q4BH_ub,Q4child_randomtiebreak,tm11,tm12,tm13,tm14,tm15,tm21,tm22,tm23,tm24,tm25,tm31,tm32,tm33,tm34,tm35,tm41,tm42,tm43,tm44,tm45,tm51,tm52,tm53,tm54,tm55
Burundi,BDI,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,ECVM,2013,Retrospective question,1950,dad,son,377,.95959657,.025848445,.014554969,0,0,.88638288,.07855662,.015688688,.012481948,.0068898872,.71237212,1.8947123,2.0398998,3.2183857,.674649,.101946,.33657011,1.1823403,.101946,.088168561,.22207339,.79694444,,,.48315018,.039596591,.76227456,.071332656,55.738365,48.471558,52.768261,.48768148,.4686535,.52827525,.24476959,.20765668,.29733521,.23640752,.11797813,.387014,.23034483,.050960716,.48142561,.28847808,.10326104,.3543686,.30977413,.28628239,.36830848,.34040031,.91183144,.069701664,.011688392,.0054266979,.0013518048,.32640472,.4515219,.1730296,0,.04904379,.20305556,0,0,.49979544,.29714897,.2,.2,.2,.2,.2,.2,.2,.2,.2,.2
Burundi,BDI,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,ECVM,2013,Retrospective question,1950,max,all,623,.97198808,.020585891,.007426003,0,0,.93088937,.048005816,.012104278,.0042009344,.0047996254,.54540199,1.25852,1.7283472,2.6811838,.55308193,.0601875,.2361152,.71311802,.0601875,.053617258,.21327364,.49578968,,,.39577588,.033832509,.61396688,.057168487,50.671074,48.464382,48.581738,.33982056,.33082634,.33228216,.26413533,.25806686,.26136339,.24664606,.25477031,.26465979,.26359046,.25293076,.26549634,.22562815,.21836995,.22434258,.44865996,.44479194,.44800597,.25091189,.94638276,.040851131,.0088287508,.003152163,.00078521215,.38358611,.40314025,.14080934,0,.072464295,.4201608,0,.084049523,.15312,.3426697,.2,.2,.2,.2,.2,.2,.2,.2,.2,.2
Burundi,BDI,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,ECVM,2013,Retrospective question,1950,max,daughter,286,.98085046,.015761184,.0033883753,0,0,.97413963,.01476238,.0095270406,0,.0015709219,.44464228,.65134668,1.4877716,1.9192228,.73161191,.022597171,.13310198,.20670442,.022597171,.019859241,.19784209,0,,,.27685499,.054695923,.35714248,.073555216,44.120403,35.125484,43.789883,.16988045,.18733296,.32940534,.29645908,.26734447,.40330955,.28507283,.13137937,.53927451,.2801232,.067444749,.46531108,.13834488,0,.14654826,.57364106,.40942106,.59757519,.14121,.98014075,.01306394,.0067953016,0,0,.67852449,.12363342,.098171793,0,.099670291,.61203754,0,.38796246,0,0,.2,.2,.2,.2,.2,.2,.2,.2,.2,.2
Burundi,BDI,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,ECVM,2013,Retrospective question,1950,max,son,337,.96397626,.024947572,.011076141,0,0,.89178973,.078058891,.01443418,.0079987077,.0077184713,.63649184,1.8074232,1.9177996,3.1211662,.674649,.094170302,.32924229,1.1709313,.094170302,.084669746,.22208725,.63290423,,,.44721502,.043705899,.72783017,.079530902,56.516045,51.085449,53.431709,.48367333,.46692145,.49593765,.23394608,.21442997,.26203829,.21066794,.16682167,.30964655,.24756905,.13471803,.36374477,.30781692,.20739524,.34120545,.34292692,.3188448,.36013943,.35008571,.91533023,.066411331,.01069923,.0060516968,.0015074937,.21513462,.56277812,.16516142,0,.056925826,.36709577,0,0,.19546653,.43743771,.2,.2,.2,.2,.2,.2,.2,.2,.2,.2
Burundi,BDI,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,ECVM,2013,Retrospective question,1950,mom,all,710,.98734444,.010474331,.0021812175,0,0,.935,.044122852,.011617978,.0036928528,.0055663362,.26002944,1.2236444,1.1349519,2.6687365,.55308193,.061272018,.25363526,.96361488,.061272018,.059284523,.26137948,0,,,.24513093,.035295933,.57640308,.08567515,52.152794,44.836025,49.44796,.27301782,.27724129,.31426832,.25564075,.24706,.27521616,.25827911,.2189039,.30337226,.24186544,.186645,.34826186,.24421471,.15761808,.26292273,.46499839,.45264772,.49243662,.25080407,.94071549,.040912624,.010670451,.0027278282,.0049736183,.46540415,.27321637,.10335426,.095428221,.062597007,.60286403,.39713597,0,0,0,.2,.2,.2,.2,.2,.2,.2,.2,.2,.2
Burundi,BDI,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,ECVM,2013,Retrospective question,1950,mom,daughter,339,.98963493,.01036506,0,0,0,.97560221,.013352572,.0080655674,0,.0029796255,.19827105,.65265566,.95210975,1.9700546,.73161191,.022748077,.14321566,.4543846,.022748077,.020517904,.23568058,,,,.18729806,.05246089,.38754714,.11071892,45.601368,43.496723,45.708916,.14068003,.14944422,.19079806,.28771737,.28353164,.31570014,.29439205,.25136316,.34786862,.27138549,.21030962,.37539834,.14650509,.057538357,.1582901,.5464589,.53005493,.58956057,.1415742,.97948211,.011825456,.0070254817,0,.0016669655,.60516089,.1591585,.10737083,0,.12830976,.2,.2,.2,.2,.2,.2,.2,.2,.2,.2,.2,.2,.2,.2,.2
Burundi,BDI,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,ECVM,2013,Retrospective question,1950,mom,son,371,.9851172,.010580584,.0043022181,0,0,.89551866,.074043654,.015072317,.0072837565,.0080816345,.32008287,1.7788696,1.2866051,3.1089895,.674649,.098732427,.3610065,1.4587868,.098732427,.097153783,.28585988,0,,,.26424575,.048354775,.63853103,.12132294,58.605137,36.353863,54.732998,.38359439,.39963418,.57406825,.22111215,.18266824,.34133789,.21986687,.023998598,.50000727,.21144558,0,.5609439,.3475754,.073719628,.40188071,.3976928,.23283765,.45082209,.35701841,.90284622,.06932649,.014231049,.0053925137,.0082037291,.3322739,.38186622,.099528134,.18633175,0,.60286403,.39713597,0,0,0,.2,.2,.2,.2,.2,.2,.2,.2,.2,.2
Burundi,BDI,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,ECVM,2013,Retrospective question,1960,avg,all,946,.94072729,.050312247,.0066635483,.0022968834,0,.91447192,.037620213,.024810541,.0088911913,.014206101,.60409939,1.6775683,1.6300795,3.4841368,.52737361,.079314612,.25846797,1.0734689,.079314612,.0683259,.24420542,.18218853,.66961569,,.44103658,.026214931,.94267291,.062435213,51.199162,43.436707,47.152889,.38493618,.39163354,.39661336,.2706179,.24755034,.32961491,.26283789,.16548577,.41167945,.26105118,.13056657,.32558855,.20549302,.17931077,.21020363,.3918829,.35323226,.40614644,.2506727,.93167412,.037421621,.018378899,.0036374805,.0088878972,.72256315,.033231452,.089105569,.071999706,.083100133,.25015143,.11176062,.45589942,.16327526,.018913269,0,0,0,.33038428,.66961569,.2,.2,.2,.2,.2
Burundi,BDI,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,ECVM,2013,Retrospective question,1960,avg,daughter,446,.95289344,.038183935,.0089225993,0,0,.95133317,.020030996,.022674879,.003898131,.0020628038,.47432819,1.1412532,1.4188799,2.631964,.67241061,.042849403,.18845239,.66692501,.042849403,.040137213,.097934335,.096765183,,,.34633699,.041734423,.64244092,.082584143,47.545685,38.529968,44.420521,.29156458,.28343356,.3197071,.29045394,.26248637,.38476658,.27281341,.14020619,.50704694,.26548648,.050349034,.42603755,.17124617,.048989665,.1914528,.43428159,.37366745,.48449141,.19441232,.95986277,.01850578,.018281307,.0011853476,.002164779,.87878644,.023279237,.048038378,.049895961,0,.35087165,.1690166,.38334656,.096765183,0,.2,.2,.2,.2,.2,.2,.2,.2,.2,.2
Burundi,BDI,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,ECVM,2013,Retrospective question,1960,avg,son,500,.92885798,.062144674,.0044596102,.0045377314,0,.87851,.054780319,.0268941,.01376244,.026053147,.73070467,2.2007992,1.8050766,4.0856862,.61672759,.11489021,.3267754,1.4700946,.11489021,.096538514,.33188707,.34893033,.66961569,,.48234767,.034392428,1.091766,.088848241,54.755238,54.390274,55.06472,.45990348,.48704094,.51310366,.24972832,.22775523,.2968609,.25246197,.15864959,.3659665,.2565541,.10563183,.4411515,.24125558,.10333799,.30064642,.35786608,.31012914,.3466422,.30556053,.90346152,.056353524,.018476572,.0060916948,.015616722,.62891567,.03919727,.11372314,.085249715,.1329142,.05355091,0,.59751874,.29309937,.055830963,0,0,0,.33038428,.66961569,.2,.2,.2,.2,.2
Burundi,BDI,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,ECVM,2013,Retrospective question,1960,dad,all,1080,.94454634,.044128451,.0081038019,.0025488771,.00067254837,.91699892,.033971593,.025711954,.010007882,.013309631,.91188437,1.6970372,2.2145994,3.4902787,.52737361,.076293193,.23664439,.7877003,.076241881,.064195834,.2795743,.23515597,.53478706,0,.39950636,.025591649,.62963468,.044004511,50.684574,40.090378,47.04129,.39020056,.38927212,.43473172,.26922306,.22924142,.38587657,.27360442,.072606206,.54251176,.25347176,.03345114,.49168393,.20370075,.049833301,.24784072,.37795526,.31923628,.4090251,.25060284,.93580419,.03380964,.01792044,.0038839658,.0085817836,.68922591,.031199768,.11922481,.086979724,.073369764,.32997876,0,.43486527,.1607542,.074401774,0,.25894687,0,.20626609,.53478706,0,0,0,1,0
Burundi,BDI,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,ECVM,2013,Retrospective question,1960,dad,daughter,509,.94833285,.04178315,.0085425777,.0013414129,0,.95449853,.018440707,.020760184,.0044657383,.0018348461,.7929579,1.0988839,2.0821886,2.584517,.67241061,.040540338,.16302779,.30592594,.040540338,.036755685,.09375418,.20677231,0,,.28046289,.040878788,.34812459,.052913371,46.034515,36.418419,43.975292,.28858218,.26220798,.31620976,.2925235,.2543253,.43181089,.30073792,.076839663,.60929644,.25031197,.033987276,.46411854,.15642661,.02723089,.18434426,.42800868,.3637113,.49793747,.18488358,.96324432,.017422181,.016339265,.0010594269,.0019348123,.89243001,.013815802,.053195234,.040558942,0,.43707541,0,.3561523,.20677231,0,0,1,0,0,0,.2,.2,.2,.2,.2
Burundi,BDI,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,ECVM,2013,Retrospective question,1960,dad,son,571,.94087851,.046400215,.0076787844,.0037184807,.0013240086,.8806752,.0490155,.030508457,.015376247,.024424614,1.0270817,2.2764351,2.3318264,4.1048241,.61672759,.11097091,.30804724,1.254987,.11082398,.090986155,.4416576,.26574245,.72165817,0,.46874198,.032714047,.82514864,.065188006,55.163136,42.107918,50.221539,.47140738,.50134063,.52590477,.24509825,.21741554,.31036383,.24581338,.12446722,.40331221,.25679201,.06212011,.47284916,.25229636,.092319809,.31715217,.33808941,.29453471,.32746929,.31426144,.90901387,.049809024,.019464171,.0066416156,.015071346,.51197928,.046363089,.17681971,.12747069,.1373672,.21457054,0,.519687,.11116471,.15457773,0,0,0,.27834186,.72165817,0,0,0,1,0
Burundi,BDI,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,ECVM,2013,Retrospective question,1960,max,all,946,.94072729,.047390137,.0082477219,.0028759658,.00075885421,.91447192,.037620213,.024810541,.0088911913,.014206101,.89831638,1.6775683,2.2452958,3.4841368,.52737361,.077842087,.23508351,.78212196,.077783018,.0683259,.2277659,.14247431,.53478706,0,.40158591,.02729312,.62316084,.046253696,51.06184,45.872589,47.152889,.38888273,.39454612,.45630845,.27268332,.24015447,.35311875,.26665002,.12719019,.4660832,.25951365,.050426554,.47525984,.20115301,.044431217,.24423611,.39564499,.32978129,.41349956,.25067586,.93167412,.037421621,.018378899,.0036374805,.0088878972,.73695356,.035280526,.074798614,.076439261,.076528035,.37541771,0,.482108,.059989695,.082484603,0,.25894687,0,.20626609,.53478706,0,0,0,1,0
Burundi,BDI,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,ECVM,2013,Retrospective question,1960,max,daughter,446,.95289344,.037116997,.008481469,.0015080675,0,.95133317,.020030996,.022674879,.003898131,.0020628038,.73842359,1.1412532,2.0425701,2.631964,.67241061,.042849403,.17363717,.40282965,.042849403,.040137213,.10074949,.10179804,0,,.30566642,.042982113,.393868,.058225293,46.796276,41.61982,44.420521,.30095428,.28622919,.34186652,.29524618,.25407261,.39034444,.28252119,.1178008,.52661616,.26447278,.053393897,.44839352,.15775985,.043461245,.1941926,.43873823,.35900414,.49446496,.1948166,.95986277,.01850578,.018281307,.0011853476,.002164779,.87530214,.023948405,.049419254,.051330231,0,.49491715,0,.40328482,.10179804,0,0,1,0,0,0,.2,.2,.2,.2,.2
Burundi,BDI,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,ECVM,2013,Retrospective question,1960,max,son,500,.92885798,.05741265,.0080196774,.0042104926,.0014991952,.87851,.054780319,.0268941,.01376244,.026053147,1.0543084,2.2007992,2.418766,4.0856862,.61672759,.11203234,.29512081,1.1527166,.11186438,.096538514,.30787811,.18444331,.72165817,0,.44969004,.035748292,.75959903,.067607947,55.23769,54.428848,55.048294,.45637599,.48682895,.52521628,.24942905,.22925186,.3044602,.24952763,.15404351,.37966856,.25386897,.095564172,.47045386,.24717437,.071042418,.29551542,.36313593,.30855012,.34737471,.30517238,.90346152,.056353524,.018476572,.0060916948,.015616722,.64969397,.042427957,.090805963,.092276104,.12479603,.25212041,0,.56343627,.016852632,.16759068,0,0,0,.27834186,.72165817,0,0,0,1,0
Burundi,BDI,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,ECVM,2013,Retrospective question,1960,mom,all,1118,.9788267,.016053984,.0045158681,.00060344941,0,.92056787,.0359549,.022240162,.0093779191,.011859121,.40655214,1.6012099,1.4986961,3.3642337,.52737361,.07726986,.25821355,1.1946578,.07726986,.071836717,.33102733,.2295042,1,,.35422271,.026170766,.7951498,.062838659,51.70256,44.512882,48.3368,.34053624,.33371067,.38068372,.26586983,.25104615,.29033941,.26328343,.21175288,.32963282,.25210482,.16214541,.39858761,.21874194,.099320114,.25717562,.42282158,.40621504,.45327133,.25076243,.92816329,.03553167,.018926894,.0079451222,.0094330283,.59574765,.073225021,.16988459,.07755667,.083586052,.55200267,0,.21849315,.078817099,.1506871,0,0,0,0,1,.2,.2,.2,.2,.2
Burundi,BDI,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,ECVM,2013,Retrospective question,1960,mom,daughter,548,.98496765,.011839097,.0031932325,0,0,.95767838,.018864505,.018691408,.003116519,.0016491922,.30029103,1.0195509,1.2812774,2.4801903,.67241061,.040406238,.17972803,.71925986,.040406238,.036596239,.30997699,.21616894,,,.29891831,.038940173,.57862121,.079053432,46.534504,38.035805,44.731766,.24331063,.23320529,.3132273,.2924709,.24142279,.44050592,.28214234,.050424807,.61776698,.26560989,.030652955,.47350267,.15977688,.035566591,.18965961,.47983703,.31230441,.5795781,.18023112,.96340376,.017207792,.015250815,.00246327,.0016743618,.52823806,.16178492,.30997699,0,0,.78383106,0,0,.21616894,0,.2,.2,.2,.2,.2,.2,.2,.2,.2,.2
Burundi,BDI,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,ECVM,2013,Retrospective question,1960,mom,son,570,.97228938,.020540884,.0059238612,.0012458429,0,.88106245,.054148242,.026017936,.016043404,.022727957,.51967084,2.2204068,1.6937453,4.0117264,.61672759,.11651251,.34176418,1.7007359,.11651251,.10984065,.34394303,.23715642,1,,.37428036,.036065079,.8865031,.092158757,56.999119,51.774544,52.353596,.42791855,.42826879,.60306776,.2359367,.19167079,.37390023,.24146955,.0094412984,.55612981,.23694706,.0012346681,.58312029,.28564668,.033538185,.34372568,.37123209,.21829298,.42967284,.32584554,.89015937,.055292454,.022891242,.013856845,.017800106,.63716912,.018887864,.083928958,.12514263,.13487144,.41897172,0,.34387186,0,.23715642,0,0,0,0,1,.2,.2,.2,.2,.2
Burundi,BDI,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,ECVM,2013,Retrospective question,1970,avg,all,1357,.90193492,.082479566,.0095291538,.0056491797,.00040716623,.87263834,.061103091,.039174054,.010258996,.016825486,.90512335,2.5998428,2.0857193,3.8632712,.37731472,.10744865,.41062137,1.697456,.1074049,.096027754,.20847228,.28832075,.15081216,0,.39906117,.022836793,.7391606,.046138469,50.08725,43.343239,46.474255,.42907289,.41945988,.42480519,.27483365,.25502828,.32185587,.27511451,.18820067,.3886835,.2612769,.11642782,.42680103,.18877496,.063142419,.2398604,.35670555,.3530286,.35932526,.2506367,.90397227,.055922396,.02475947,.0049973484,.010348537,.6768837,.11464401,.10415597,.03341737,.070898935,.1558532,.11891437,.43691167,.20519695,.083123811,0,0,.66507101,.18411686,.15081216,0,.18612917,.81387085,0,0
Burundi,BDI,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,ECVM,2013,Retrospective question,1970,avg,daughter,697,.90031159,.081850268,.012703781,.0051343716,0,.90292853,.036983617,.038663883,.010351354,.011072602,.93170041,2.1397245,2.1261144,3.6150365,.5229364,.077689506,.34349865,1.208024,.077689506,.065616973,.18046762,.24248944,.14839791,,.42620242,.031037532,.72467279,.058344994,45.927338,41.892502,42.397491,.38508299,.38354117,.38466153,.31548676,.30778658,.3128086,.3099356,.30276456,.31783071,.24062611,.21282846,.29284406,.13395151,.09158276,.16155423,.42501304,.4160853,.41640693,.20054001,.93438303,.032315176,.022473957,.0031179697,.0077098659,.73714662,.082385771,.10916115,.030141186,.041165296,.10682129,.09025605,.56043321,.24248944,0,0,0,.46273023,.38887185,.14839791,.2,.2,.2,.2,.2
Burundi,BDI,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,ECVM,2013,Retrospective question,1970,avg,son,660,.90370017,.083163872,.0060770405,.0062089856,.0008499219,.83970064,.087330788,.03972882,.010158564,.023081215,.87622321,3.1001787,2.0421293,4.0602164,.45029378,.13983651,.48361114,2.2301207,.13971765,.12897266,.23844373,.39250344,.15298308,0,.38385415,.033228502,.76318926,.071571477,54.596455,41.10704,50.881844,.47774372,.46461752,.46728498,.23090026,.22907062,.25289634,.23793356,.20524491,.27672201,.28322864,.21201377,.38513288,.24793755,.15672585,.2821936,.2812109,.28738058,.28940675,.30511221,.87102735,.081496812,.027235433,.007033336,.01320709,.61238849,.14916781,.098799273,.036923643,.10272082,.26731139,.18405983,.15612534,.12042448,.27207896,0,0,.84701693,0,.15298308,0,.18612917,.81387085,0,0
Burundi,BDI,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,ECVM,2013,Retrospective question,1970,dad,all,1538,.90601951,.068440348,.020249734,.0027351656,.002555242,.86802733,.061623469,.04237403,.0106232,.017351957,1.347693,2.6555629,2.7775037,3.9215178,.37731472,.10843911,.36868367,1.3197241,.10891599,.099010855,.20385858,.22242773,0,0,.39218736,.021587886,.55372375,.033138867,50.122364,42.131805,46.256008,.43576577,.42889482,.43468031,.27646777,.25410578,.32918552,.27067965,.17902607,.40426525,.26392725,.10609635,.4393158,.18892533,.052472614,.23553261,.35097662,.3434636,.34948015,.25043353,.90098912,.055186789,.026899669,.0064817527,.010442646,.68495739,.11118401,.10942931,.01533999,.079089276,.2387628,.19489723,.34391224,.13729841,.085129313,0,0,1,0,0,0,.026247444,.3184543,.36022991,.29506832
Burundi,BDI,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,ECVM,2013,Retrospective question,1970,dad,daughter,783,.91155791,.067238614,.016737984,.0019939295,.0024715697,.90361565,.038080689,.036994811,.010056243,.011252571,1.2711669,2.1307893,2.6815319,3.6042485,.5229364,.075662665,.29369658,.86824137,.07615833,.064993188,.16900961,.29075396,0,0,.436986,.028947536,.58735311,.043260559,45.626415,39.407978,42.010475,.38523155,.38150403,.38858932,.31638175,.29907462,.3477045,.3078424,.25044477,.3963342,.23928945,.13373385,.36597076,.13648637,.035879962,.17085733,.4162479,.41455808,.4206925,.19706067,.9350068,.032632194,.020490332,.0043406365,.0075300289,.73564446,.095345944,.12216435,.021294868,.02555039,.10987716,.11492589,.48444298,.17198966,.1187643,0,0,1,0,0,0,0,0,.72379255,.27620745
Burundi,BDI,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,ECVM,2013,Retrospective question,1970,dad,son,755,.90014917,.069714114,.023971947,.0035208247,.0026439291,.83030617,.086577177,.048075628,.011224135,.023816882,1.4288052,3.2117863,2.8753095,4.162662,.45029378,.14318587,.44816476,1.7983472,.14363685,.13552421,.23948444,.17186101,0,0,.35431942,.03185378,.51295769,.049335383,54.995346,40.418198,50.835651,.48664668,.4849751,.48566893,.23292859,.2044778,.31204963,.22993931,.096905969,.41962144,.29091978,.070355058,.51306903,.24621232,.0779754,.30554572,.28517783,.27563143,.27623591,.30700508,.86447579,.079396099,.033779226,.0087799504,.013568946,.63314039,.12737516,.096410364,.0092523592,.13382173,.33414817,.25408226,.23990858,.11162418,.060236819,0,0,1,0,0,0,.052254282,.63398939,0,.31375635
Burundi,BDI,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,ECVM,2013,Retrospective question,1970,max,all,1357,.90193492,.070801169,.021207549,.0031689976,.0028873482,.87263834,.061103091,.039174054,.010258996,.016825486,1.3498571,2.5998428,2.8056054,3.8632712,.37731472,.10449731,.36395901,1.2632173,.10504756,.096027754,.18212599,.22115138,0,0,.38565809,.023121789,.53104466,.034513745,50.141117,44.749332,46.474255,.43172619,.41217461,.41629496,.27624974,.26872426,.28666645,.270446,.25078207,.30460858,.26682103,.18666393,.39159441,.18648323,.070957065,.24000321,.35935479,.35338902,.35508034,.25046909,.90397227,.055922396,.02475947,.0049973484,.010348537,.71060938,.10726467,.088040844,.022174714,.071910419,.33017725,.14119865,.30747274,.14813629,.073015094,0,0,1,0,0,0,.026247444,.3184543,.36022991,.29506832
Burundi,BDI,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,ECVM,2013,Retrospective question,1970,max,daughter,697,.90031159,.073996283,.020557765,.002375829,.0027585425,.90292853,.036983617,.038663883,.010351354,.011072602,1.3530363,2.1397245,2.7970994,3.6150365,.5229364,.075038716,.2914218,.79610878,.07559365,.065616973,.14988652,.22691944,0,0,.41880086,.031273659,.54126799,.044517994,46.388962,42.006573,42.397491,.39045405,.38486809,.3856343,.31090117,.30885944,.3102949,.30326894,.30742404,.31173036,.24608667,.21933353,.2874724,.13974321,.094808668,.16007666,.42362368,.41978925,.41985667,.20202364,.93438303,.032315176,.022473957,.0031179697,.0077098659,.76175612,.088357359,.092423759,.031550031,.02591273,.25905341,.065754913,.44827226,.1562919,.070627555,0,0,1,0,0,0,0,0,.72379255,.27620745
Burundi,BDI,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,ECVM,2013,Retrospective question,1970,max,son,660,.90370017,.067326777,.02191413,.0040314952,.0030274121,.83970064,.087330788,.03972882,.010158564,.023081215,1.3463999,3.1001787,2.8169739,4.0602164,.45029378,.13653946,.44283652,1.7712919,.13707596,.12897266,.22065626,.21526736,0,0,.36112496,.033885036,.52050382,.052397482,54.285835,40.218761,50.881844,.47719261,.46297863,.47126919,.23757134,.23383041,.23965727,.23444246,.22800356,.24548411,.29000276,.23152144,.3942073,.23798344,.13813189,.28916404,.28859171,.28282866,.29386005,.30314904,.87102735,.081496812,.027235433,.007033336,.01320709,.64948243,.12986133,.082802705,.010970011,.12688355,.40273088,.21815905,.16384272,.13981673,.075450629,0,0,1,0,0,0,.052254282,.63398939,0,.31375635
Burundi,BDI,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,ECVM,2013,Retrospective question,1970,mom,all,1571,.95422614,.034006849,.011306731,.00017566688,.00028463808,.87572199,.063395359,.034853786,.010105103,.01592375,.63081777,2.5203602,1.9256526,3.7847283,.37731472,.1151713,.41162398,1.8912194,.11513852,.11070714,.20481429,.22409466,0,0,.2902045,.02311244,.57037556,.047483329,52.323822,48.353111,48.43972,.34488091,.33355632,.42730215,.26300898,.23230058,.35176817,.26014778,.11283294,.47123581,.25865588,.043362707,.48720038,.21818736,.04819851,.26474443,.43022835,.34622252,.47577927,.25055909,.88929284,.063547827,.027553175,.0067190682,.012887076,.75056696,.044618763,.06406673,.075631157,.065116405,.14249207,.10382511,.52958816,.099198923,.12489574,0,.370563,.62943697,0,0,0,0,1,0,0
Burundi,BDI,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,ECVM,2013,Retrospective question,1970,mom,daughter,816,.94528812,.040862501,.013721559,.00012779329,0,.90127277,.042165231,.035061754,.0094232289,.012076999,.72764212,2.0936153,2.0517125,3.582603,.5229364,.087735385,.33832312,1.3659732,.087735385,.082655475,.19742818,.1118484,0,,.30145204,.031847388,.52638131,.058355555,48.318005,42.940495,48.317894,.29568025,.2985642,.3943696,.29624394,.26035705,.41350171,.296397,.10721236,.56664628,.23784025,.031515379,.46413788,.1695188,.015148038,.20235011,.50392979,.38968033,.53946888,.2023115,.91734451,.041896921,.027020235,.0040848614,.0096534593,.76688063,.035691168,.026640223,.11439808,.056389876,.20268978,.080321588,.60514021,.06466224,.047186162,0,0,1,0,0,.2,.2,.2,.2,.2
Burundi,BDI,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,ECVM,2013,Retrospective question,1970,mom,son,755,.96416694,.026381994,.0086209578,.0002289119,.00060121255,.8473044,.0870075,.034622483,.010863483,.020202106,.5231297,2.9949861,1.7701343,3.9460633,.45029378,.14570387,.49314919,2.4757497,.14561628,.14129531,.21753807,.42279688,0,0,.30106658,.033119231,.67115122,.077469014,56.64312,51.122181,52.741905,.40519598,.38281623,.39893651,.22717623,.21757022,.2381193,.22036345,.1970212,.25866842,.2812576,.23201078,.33579379,.27120271,.22906572,.29175058,.33975542,.35097069,.37210858,.30422008,.85870469,.08715646,.028134305,.0095914667,.016413085,.72246391,.059997998,.12853998,.0088488245,.080149271,.035927992,.14543189,.39584324,.16033696,.26245993,0,.60064602,.39935395,0,0,0,0,1,0,0
